1,12238,
1,12239,
1,12240,
1,13030,
1,11614,
1,12336,
1,12366,
1,12241,
1,11821,
1,12902,
1,11826,
1,12242,
1,11714,
1,12361,
1,11812,
1,11808,
1,12243,
1,11841,
1,11784,
1,11843,
2,13075,
2,11833,
2,11811,
2,11799,
2,12855,
2,11830,
2,13128,
2,12245,
2,11789,
2,11791,
2,12330,
2,12246,
2,10009,
2,12244,
2,12337,
2,11806,
2,11635,
2,11636,
2,11794,
2,11780,
3,12985,
3,11832,
3,11642,
3,11820,
3,13114,
3,11836,
3,12389,
3,12331,
3,12905,
3,11793,
3,11648,
3,12249,
3,11773,
3,12967,
3,11825,
3,11771,
3,11783,
3,13078,
3,12251,
3,12252,
4,12253,
4,11795,
4,13088,
4,11651,
4,13046,
4,11840,
4,12921,
4,12445,
4,13096,
4,10025,
4,12311,
4,11818,
4,11782,
4,11842,
4,12415,
4,11656,
4,11824,
4,11854,
4,10071,
4,11846,
5,12442,
5,11839,
5,11815,
5,11804,
5,11822,
5,12255,
5,11838,
5,11828,
5,11781,
5,12340,
5,12256,
5,12257,
5,11788,
5,11792,
5,11823,
5,11819,
5,11835,
5,11776,
5,12258,
5,11684,
6,11844,
6,12259,
6,11686,
6,11803,
6,13140,
6,11817,
6,11845,
6,11837,
6,12306,
6,12434,
6,12999,
6,11813,
6,12817,
6,12801,
6,12877,
6,11814,
6,11834,
6,11805,
6,11769,
6,11778,
7,11770,
7,11809,
7,11829,
7,11800,
7,10062,
7,11787,
7,12262,
7,12263,
7,11851,
7,11852,
7,12945,
7,11777,
7,11798,
7,12356,
7,12264,
7,11711,
7,11774,
7,11801,
7,13089,
7,13117,
8,12265,
8,12266,
8,12444,
8,11615,
8,11727,
8,12792,
8,11762,
8,11754,
8,11738,
8,11723,
8,12232,
8,12368,
8,11733,
8,12391,
8,12429,
8,12343,
8,12876,
8,13123,
8,12320,
8,10048,
9,12417,
9,11743,
9,12321,
9,11722,
9,12226,
9,12440,
9,11761,
9,11756,
9,12364,
9,12233,
9,12961,
9,12951,
9,11744,
9,12386,
9,12911,
9,11725,
9,11751,
9,10065,
9,12315,
9,12822,
10,11767,
10,12975,
10,11730,
10,12859,
10,13074,
10,11721,
10,11768,
10,11753,
10,11693,
10,12307,
10,11749,
10,11695,
10,11735,
10,11759,
10,12229,
10,11734,
10,11729,
10,11766,
10,13156,
10,12390,
11,11750,
11,10044,
11,12998,
11,12431,
11,11747,
11,12829,
11,12236,
11,11712,
11,11731,
11,13097,
11,12339,
11,12268,
11,11862,
11,12381,
11,12228,
11,12318,
11,12403,
11,11624,
11,11888,
11,12271,
12,11887,
12,11895,
12,11901,
12,11864,
12,12367,
12,12272,
12,11890,
12,11869,
12,11866,
12,11881,
12,11871,
12,11865,
12,12944,
12,11860,
12,12838,
12,12219,
12,11875,
12,11892,
12,11877,
12,12413,
13,11885,
13,11902,
13,12317,
13,12270,
13,11880,
13,10073,
13,12273,
13,12345,
13,11874,
13,11870,
13,11879,
13,12352,
13,11882,
13,11884,
13,12809,
13,11863,
13,12384,
13,12374,
13,11867,
13,12420,
14,11868,
14,11886,
14,11872,
14,11891,
14,13154,
14,11883,
14,12369,
14,11903,
14,11861,
14,12325,
14,11900,
14,12274,
14,11694,
14,11876,
14,11699,
14,12409,
14,11899,
14,11873,
14,11857,
14,11894,
15,12276,
15,12277,
15,11896,
15,12278,
15,11889,
15,13026,
15,11893,
15,11911,
15,12414,
15,12412,
15,13122,
15,12394,
15,12267,
15,11914,
15,11910,
15,11912,
15,11716,
15,11908,
15,12839,
15,12375,
16,12309,
16,12380,
16,11737,
16,11742,
16,11763,
16,11732,
16,13062,
16,12441,
16,12851,
