1,3270073190,
2,3270022850,
2,3270026370,
2,3270023620,
2,3270022090,
2,3270022600,
2,3270082360,
2,3270064880,
2,3270061290,
2,3270068300,
2,3270084690,
2,3270084410,
2,3270066240,
2,3270069080,
2,3270022270,
2,3270060880,
2,3270023410,
2,3270023820,
2,3270068290,
2,3270070630,
2,3270088580,
3,3270090340,
3,3270055290,
3,3270084290,
3,3270076550,
3,3270023440,
3,3270023160,
3,3270072780,
3,3270091100,
3,3270077990,
3,3270091180,
3,3270072540,
3,3270022110,
3,3270072550,
3,3270075690,
3,3270023770,
3,3270090070,
3,3270022250,
3,3270091370,
3,3270068280,
3,3270088750,
4,3270081400,
4,3270070610,
4,3270076540,
4,3270023510,
4,3270023490,
4,3270080150,
4,3270024040,
4,3270081250,
4,3270083730,
4,3270080910,
4,3270087230,
4,3270021990,
4,3270076980,
4,3270080200,
4,3270074740,
4,3270081260,
4,3270023180,
4,3270074750,
4,3270075140,
4,3270090610,
5,3270022300,
5,3270077680,
5,3270023380,
5,3270080210,
5,3270091700,
5,3270068200,
5,3270022550,
5,3270022990,
5,3270072580,
5,3270073990,
5,3270023290,
5,3270072560,
5,3270072570,
5,3270023460,
5,3270022690,
5,3270086760,
5,3270022070,
5,3270022800,
5,3270061090,
5,3270023600,
6,3270063260,
6,3270022460,
6,3270022760,
6,3270022820,
6,3270021790,
6,3270093560,
6,3270085730,
6,3270023830,
6,3270023870,
6,3270022560,
6,3270091110,
6,3270022130,
6,3270023970,
6,3270062200,
6,3270023630,
6,3270023670,
6,3270023250,
6,3270076600,
6,3270022030,
6,3270023610,
7,3270023170,
7,3270088730,
7,3270065940,
7,3270023780,
7,3270022220,
7,3270081820,
7,3270023240,
7,3270022980,
7,3270063390,
7,3270077010,
7,3270080410,
7,3270080220,
7,3270021970,
7,3270023470,
7,3270023200,
7,3270023590,
7,3270022700,
7,3270062260,
7,3270024020,
8,3270024030,
8,3270021960,
8,3270064820,
8,3270023650,
8,3270022240,
8,3270093770,
8,3270021930,
8,3270072590,
8,3270054650,
8,3270062950,
8,3270083510,
8,3270070650,
8,3270093520,
8,3270055300,
8,3270074840,
8,3270060980,
8,3270022830,
8,3270078850,
8,3270022720,
8,3270023980,
9,3270022810,
9,3270022390,
9,3270023110,
9,3270023570,
9,3270023150,
9,3270086610,
9,3270023050,
9,3270023740,
9,3270023990,
9,3270093160,
9,3270022340,
9,3270078020,
9,3270081330,
9,3270022940,
9,3270023500,
9,3270022770,
9,3270066760,
9,3270023890,
9,3270022170,
