1,1080000001,
1,1080000003,
1,1080000015,
1,1080000018,
1,1080000030,
1,1080000032,
1,1080000033,
1,1080000043,
1,1080000056,
1,1080000063,
1,1080000066,
1,1080000073,
1,1080000075,
1,1080000077,
1,1080000078,
1,1080000089,
1,1080000092,
1,1080000097,
1,1080000101,
1,1080000105,
2,1080000106,
2,1080000112,
2,1080000118,
2,1080000119,
2,1080000124,
2,1080000125,
2,1080000129,
2,1080000131,
2,1080000136,
2,1080000138,
2,1080000145,
2,1080000147,
2,1080000160,
2,1080000168,
2,1080000170,
2,1080000171,
2,1080000180,
2,1080000184,
2,1080000187,
2,2080000156,
3,2080000214,
3,2080000299,
3,2080000327,
3,2080000331,
3,2080000343,
3,2080000386,
3,2080000416,
3,2080000519,
3,2080000619,
3,2080000722,
3,2080000917,
3,2080001023,
3,2080001036,
3,2080001062,
3,2080001109,
3,2080001115,
3,2080001132,
3,2080001231,
3,2080001313,
3,2080001412,
4,2080001462,
4,2080001475,
4,2080001533,
4,2080001638,
4,2080003258,
4,2080003407,
4,2080003447,
4,3080000001,
4,3080000003,
4,3080000004,
4,3080000005,
4,3080000008,
4,3080000009,
4,3080000011,
4,3080000012,
4,3080000013,
4,3080000015,
4,3080000016,
4,3080000017,
4,3080000018,
5,3080000019,
5,3080000020,
5,3080000021,
5,3080000022,
5,3080000023,
5,3080000024,
5,3080000025,
5,3080000026,
5,3080000028,
5,3080000029,
5,3080000030,
5,3080000032,
5,3080000033,
5,3080000034,
5,3080000036,
5,3080000037,
5,3080000039,
5,3080000040,
5,3080000041,
5,3080000042,
6,3080000043,
6,3080000046,
6,3080000047,
6,3080000048,
6,3080000049,
6,3080000052,
6,3080000053,
6,3080000054,
6,3080000055,
6,3080000056,
6,3080000057,
6,3080000058,
6,3080000059,
6,3080000060,
6,3080000061,
6,3080000062,
6,3080000063,
6,3080000064,
6,3080000065,
6,3080000066,
7,3080000068,
7,3080000069,
7,3080000070,
7,3080000072,
7,3080000073,
7,3080000074,
7,3080000075,
7,3080000076,
7,3080000077,
7,3080000079,
7,3080000080,
7,3080000082,
7,3080000083,
7,3080000084,
7,3080000085,
7,3080000086,
7,3080000088,
7,3080000089,
7,3080000090,
7,3080000091,
8,3080000093,
8,3080000094,
8,3080000095,
8,3080000096,
8,3080000097,
8,3080000098,
8,3080000099,
8,3080000100,
8,3080000101,
8,3080000102,
8,3080000103,
8,3080000104,
8,3080000106,
8,3080000107,
8,3080000108,
8,3080000109,
8,3080000110,
8,3080000112,
8,3080000113,
8,3080000114,
9,3080000115,
9,3080000116,
9,3080000117,
9,3080000118,
9,3080000119,
9,3080000120,
9,3080000121,
9,3080000122,
9,3080000123,
9,3080000125,
9,3080000126,
9,3080000128,
9,3080000131,
9,3080000132,
9,3080000133,
9,3080000134,
9,3080000136,
9,3080000137,
9,3080000138,
9,3080000140,
10,3080000141,
10,3080000143,
10,3080000144,
10,3080000145,
10,3080000147,
10,3080000148,
10,3080000149,
10,3080000150,
10,3080000152,
10,3080000153,
10,3080000154,
10,3080000155,
10,3080000156,
10,3080000157,
10,3080000158,
10,3080000159,
10,3080000160,
10,3080000161,
10,3080000163,
10,3080000164,
11,3080000165,
11,3080000166,
11,3080000167,
11,3080000168,
11,3080000169,
11,3080000170,
11,3080000171,
11,3080000172,
11,3080000173,
11,3080000174,
11,3080000176,
11,3080000177,
11,3080000178,
11,3080000179,
11,3080000180,
11,3080000181,
11,3080000183,
11,3080000184,
11,3080000185,
11,3080000186,
12,3080000187,
12,3080000188,
12,3080000189,
12,3080000190,
12,3080000191,
12,3080000192,
12,3080000193,
12,3080000195,
12,3080000196,
12,3080000197,
12,3080000198,
12,3080000199,
12,3080000201,
12,3080000202,
12,3080000203,
12,3080000205,
12,3080000207,
12,3080000208,
12,3080000209,
12,3080000210,
13,3080000211,
13,3080000212,
13,3080000213,
13,3080000214,
13,3080000217,
13,3080000218,
13,3080000219,
13,3080000220,
13,3080000222,
13,3080000224,
13,3080000226,
13,3080000227,
13,3080000230,
13,3080000231,
13,3080000232,
13,3080000233,
13,3080000234,
13,3080000235,
13,3080000236,
14,3080000237,
14,3080000238,
14,3080000239,
14,3080000240,
14,3080000241,
14,3080000245,
14,3080000246,
14,3080000247,
14,3080000248,
14,3080000249,
14,3080000250,
14,3080000251,
14,3080000252,
14,3080000253,
14,3080000254,
14,3080000255,
14,3080000256,
14,3080000257,
14,3080000258,
14,3080000259,
15,3080000260,
15,3080000261,
15,3080000262,
15,3080000263,
15,3080000264,
15,3080000269,
15,3080000270,
15,3080000271,
15,3080000272,
15,3080000273,
15,3080000274,
15,3080000275,
15,3080000276,
15,3080000278,
15,3080000279,
15,3080000280,
15,3080000281,
15,3080000282,
15,3080000284,
15,3080000285,
16,3080000289,
16,3080000290,
16,3080000291,
16,3080000292,
16,3080000293,
16,3080000296,
16,3080000297,
16,3080000298,
16,3080000300,
16,3080000301,
16,3080000302,
16,3080000303,
16,3080000305,
16,3080000306,
16,3080000307,
16,3080000308,
16,3080000310,
16,3080000313,
16,3080000314,
16,3080000315,
17,3080000316,
17,3080000317,
17,3080000319,
17,3080000320,
17,3080000321,
17,3080000322,
17,3080000324,
17,3080000325,
17,3080000327,
17,3080000328,
17,3080000334,
17,3080000335,
17,3080000336,
17,3080000338,
17,3080000339,
17,3080000340,
17,3080000341,
17,3080000342,
17,3080000344,
17,3080000346,
18,3080000347,
18,3080000348,
18,3080000349,
18,3080000350,
18,3080000351,
18,3080000353,
18,3080000354,
18,3080000355,
18,3080000357,
18,3080000358,
18,3080000359,
18,3080000360,
18,3080000361,
18,3080000363,
18,3080000364,
18,3080000366,
18,3080000367,
18,3080000369,
18,3080000370,
18,3080000371,
19,3080000372,
19,3080000373,
19,3080000374,
19,3080000375,
19,3080000376,
19,3080000378,
19,3080000379,
19,3080000380,
19,3080000381,
19,3080000382,
19,3080000383,
19,3080000385,
19,3080000386,
19,3080000388,
19,3080000389,
19,3080000390,
19,3080000391,
19,3080000392,
19,3080000393,
19,3080000394,
20,3080000395,
20,3080000396,
20,3080000397,
20,3080000398,
20,3080000399,
20,3080000400,
20,3080000401,
20,3080000402,
20,3080000403,
20,3080000404,
20,3080000407,
20,3080000408,
20,3080000409,
20,3080000410,
20,3080000411,
20,3080000412,
20,3080000413,
20,3080000414,
20,3080000415,
20,3080000416,
21,3080000417,
21,3080000418,
21,3080000421,
21,3080000422,
21,3080000423,
21,3080000424,
21,3080000425,
21,3080000426,
21,3080000427,
21,3080000428,
21,3080000429,
21,3080000430,
21,3080000431,
21,3080000433,
21,3080000434,
21,3080000435,
21,3080000436,
21,3080000437,
21,3080000438,
21,3080000440,
22,3080000441,
22,3080000442,
22,3080000443,
22,3080000444,
22,3080000445,
22,3080000446,
22,3080000449,
22,3080000450,
22,3080000451,
22,3080000453,
22,3080000454,
22,3080000455,
22,3080000456,
22,3080000457,
22,3080000458,
22,3080000459,
22,3080000461,
22,3080000462,
22,3080000464,
22,3080000467,
23,3080000468,
23,3080000469,
23,3080000470,
23,3080000471,
23,3080000472,
23,3080000473,
23,3080000474,
23,3080000475,
23,3080000477,
23,3080000479,
23,3080000480,
23,3080000481,
23,3080000482,
23,3080000483,
23,3080000484,
23,3080000485,
23,3080000486,
23,3080000487,
23,3080000488,
23,3080000489,
24,3080000490,
24,3080000491,
24,3080000492,
24,3080000493,
24,3080000494,
24,3080000495,
24,3080000496,
24,3080000497,
24,3080000498,
24,3080000499,
24,3080000500,
24,3080000501,
24,3080000502,
24,3080000503,
24,3080000504,
24,3080000505,
24,3080000508,
24,3080000509,
24,3080000510,
24,3080000511,
25,3080000513,
25,3080000514,
25,3080000515,
25,3080000516,
25,3080000518,
25,3080000520,
25,3080000522,
25,3080000523,
25,3080000524,
25,3080000525,
25,3080000527,
25,3080000528,
25,3080000529,
25,3080000530,
25,3080000531,
25,3080000532,
25,3080000534,
25,3080000535,
25,3080000536,
25,3080000537,
26,3080000538,
26,3080000539,
26,3080000540,
26,3080000541,
26,3080000543,
26,3080000545,
26,3080000548,
26,3080000550,
26,3080000551,
26,3080000552,
26,3080000553,
26,3080000554,
26,3080000555,
26,3080000556,
26,3080000560,
26,3080000561,
26,3080000562,
26,3080000563,
26,3080000564,
26,3080000565,
27,3080000566,
27,3080000568,
27,3080000569,
27,3080000570,
27,3080000571,
27,3080000572,
27,3080000574,
27,3080000575,
27,3080000576,
27,3080000579,
27,3080000580,
27,3080000581,
27,3080000582,
27,3080000583,
27,3080000584,
27,3080000585,
27,3080000586,
27,3080000587,
27,3080000588,
27,3080000589,
28,3080000590,
28,3080000591,
28,3080000592,
28,3080000593,
28,3080000594,
28,3080000595,
28,3080000596,
28,3080000597,
28,3080000598,
28,3080000599,
28,3080000600,
28,3080000601,
28,3080000602,
28,3080000603,
28,3080000604,
28,3080000606,
28,3080000607,
28,3080000608,
28,3080000610,
28,3080000611,
29,3080000612,
29,3080000613,
29,3080000614,
29,3080000615,
29,3080000616,
29,3080000619,
29,3080000620,
29,3080000622,
29,3080000623,
29,3080000625,
29,3080000626,
29,3080000627,
29,3080000628,
29,3080000629,
29,3080000630,
29,3080000632,
29,3080000633,
29,3080000634,
29,3080000640,
29,3080000642,
30,3080000643,
30,3080000644,
30,3080000645,
30,3080000647,
30,3080000648,
30,3080000649,
30,3080000650,
30,3080000651,
30,3080000652,
30,3080000654,
30,3080000655,
30,3080000657,
30,3080000659,
30,3080000661,
30,3080000662,
30,3080000664,
30,3080000665,
30,3080000666,
30,3080000667,
30,3080000668,
31,3080000669,
31,3080000670,
31,3080000672,
31,3080000673,
31,3080000674,
31,3080000675,
31,3080000676,
31,3080000677,
31,3080000678,
31,3080000680,
31,3080000681,
31,3080000682,
31,3080000683,
31,3080000684,
31,3080000685,
31,3080000686,
31,3080000687,
31,3080000688,
31,3080000689,
31,3080000690,
32,3080000691,
32,3080000692,
32,3080000693,
32,3080000694,
32,3080000698,
32,3080000699,
32,3080000700,
32,3080000701,
32,3080000702,
32,3080000703,
32,3080000704,
32,3080000705,
32,3080000706,
32,3080000707,
32,3080000709,
32,3080000710,
32,3080000711,
32,3080000712,
32,3080000713,
32,3080000715,
33,3080000716,
33,3080000717,
33,3080000718,
33,3080000719,
33,3080000721,
33,3080000722,
33,3080000723,
33,3080000724,
33,3080000725,
33,3080000726,
33,3080000729,
33,3080000730,
33,3080000731,
33,3080000732,
33,3080000733,
33,3080000734,
33,3080000736,
33,3080000737,
33,3080000738,
33,3080000739,
34,3080000742,
34,3080000743,
34,3080000744,
34,3080000745,
34,3080000747,
34,3080000751,
34,3080000752,
34,3080000753,
34,3080000754,
34,3080000755,
34,3080000756,
34,3080000757,
34,3080000758,
34,3080000761,
34,3080000762,
34,3080000763,
34,3080000765,
34,3080000766,
34,3080000767,
34,3080000768,
35,3080000769,
35,3080000770,
35,3080000771,
35,3080000772,
35,3080000773,
35,3080000775,
35,3080000776,
35,3080000777,
35,3080000778,
35,3080000781,
35,3080000782,
35,3080000783,
35,3080000784,
35,3080000785,
35,3080000786,
35,3080000787,
35,3080000788,
35,3080000789,
35,3080000790,
35,3080000791,
36,3080000792,
36,3080000793,
36,3080000795,
36,3080000796,
36,3080000797,
36,3080000798,
36,3080000799,
36,3080000800,
36,3080000801,
36,3080000802,
36,3080000803,
36,3080000807,
36,3080000808,
36,3080000809,
36,3080000810,
36,3080000811,
36,3080000812,
36,3080000813,
36,3080000814,
36,3080000815,
37,3080000816,
37,3080000817,
37,3080000819,
37,3080000820,
37,3080000822,
37,3080000824,
37,3080000826,
37,3080000827,
37,3080000828,
37,3080000830,
37,3080000831,
37,3080000832,
37,3080000834,
37,3080000837,
37,3080000838,
37,3080000840,
37,3080000843,
37,3080000844,
37,3080000845,
37,3080000847,
38,3080000848,
38,3080000849,
38,3080000850,
38,3080000853,
38,3080000854,
38,3080000855,
38,3080000856,
38,3080000858,
38,3080000859,
38,3080000860,
38,3080000862,
