1,13505,
1,13507,
1,13512,
1,13503,
1,13523,
1,13502,
1,13515,
1,13501,
1,13504,
1,51009,
2,13511,
2,13513,
2,13508,
2,13518,
2,13519,
2,13510,
2,51695,
2,13517,
2,13531,
2,51617,
3,13516,
3,13520,
3,52067,
3,13534,
3,13532,
3,13535,
3,13528,
3,13530,
3,13536,
3,13525,
4,13539,
4,13587,
4,13596,
4,50416,
4,13594,
4,13570,
4,13604,
4,13544,
4,13581,
4,10061,
5,13545,
5,13543,
5,13573,
5,13603,
5,13565,
5,13541,
5,13569,
5,13601,
5,13538,
5,13546,
6,13537,
6,13591,
6,13606,
6,13578,
6,13566,
6,52045,
6,13547,
6,13562,
6,13552,
6,13588,
7,13561,
7,13602,
7,13563,
7,13586,
7,13555,
7,13600,
7,13582,
7,13549,
7,13557,
7,13558,
8,13580,
8,13577,
8,13572,
8,13568,
8,13574,
8,13571,
8,13548,
8,13551,
8,13584,
8,13599,
9,13560,
9,13554,
9,13592,
9,13593,
9,13590,
9,13567,
9,13589,
9,13575,
9,13585,
9,50955,
10,13598,
10,13597,
10,13607,
10,13583,
10,13576,
10,13624,
10,14503,
10,13609,
10,14516,
10,13622,
11,13616,
11,14494,
11,10070,
11,13617,
11,13618,
11,51122,
11,14475,
11,14485,
11,13818,
11,14505,
12,10087,
12,13623,
12,13806,
12,13698,
12,52072,
12,13614,
12,14455,
12,13697,
12,13615,
12,13611,
13,13792,
13,14482,
13,14472,
13,52219,
13,50196,
13,51784,
13,14509,
13,13772,
13,14522,
13,13797,
14,14486,
14,13788,
14,13794,
14,14497,
14,50197,
14,13649,
14,14513,
14,13627,
14,14536,
14,51095,
15,13747,
15,51823,
15,13786,
15,13834,
15,14463,
15,13731,
15,14521,
15,13765,
15,13628,
15,13773,
16,13813,
16,13646,
16,14456,
16,13783,
16,13664,
16,13640,
16,13814,
16,13819,
16,13829,
16,14500,
17,13753,
17,13821,
17,50206,
17,13791,
17,13741,
17,13630,
17,51949,
17,51551,
17,13742,
17,52115,
18,14489,
18,13712,
18,13654,
18,13658,
18,13633,
18,13812,
18,51074,
18,13824,
18,13645,
18,13668,
19,50187,
19,51788,
19,13666,
19,13839,
19,14487,
19,13643,
19,13766,
19,13831,
19,51270,
19,13662,
20,13833,
20,14460,
20,13650,
20,13663,
20,13771,
20,14495,
20,10101,
20,13776,
20,13754,
20,13657,
21,13634,
21,13648,
21,14479,
21,13667,
21,13635,
21,14523,
21,51077,
21,13651,
21,14535,
21,13835,
22,13636,
22,14499,
22,14524,
22,13639,
22,51796,
